Code INSEE,code_region,code_departement,Département,siren_epci,EPCI,Logements,Établissements,Locaux raccordables 4eme trimestre 2017,Locaux raccordables 1er trimestre 2018,Locaux raccordables 2eme trimestre 2018,Locaux raccordables 4eme trimestre 2018,Locaux raccordables 3eme trimestre 2018,Locaux raccordables 1er trimestre 2019,Locaux raccordables 2eme trimestre 2019,Locaux raccordables 3eme trimestre 2019,Locaux raccordables 4eme trimestre 2019,Locaux raccordables 1er trimestre 2020,Locaux raccordables 2eme trimestre 2020,Locaux raccordables 3eme trimestre 2020,Locaux raccordables 4eme trimestre 2020,Locaux raccordables 1er trimestre 2021,Locaux raccordables 2eme trimestre 2021,Locaux raccordables 3eme trimestre 2021,Locaux raccordables 4eme trimestre 2021,Région,deploiement,Locaux raccordables 1er trimestre 2022,commune,Commune,EPCI AMII,Nombre locaux IPE T2 2022 (somme tous OI),Source retenue T2 2022 ,Meilleure estimation des locaux T2 2022 ,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,OI T2 2022,Locaux raccordables 2eme trimestre 2022
53242,52,53,Mayenne,200048551,CC du Pays de Craon,123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,150,162,Pays de la Loire,,162,Saint-Michel-de-la-Roë,Saint-Michel-de-la-Roë,Non,162,IPE T2 2022 (un IPE),162,0,0,0,1,MAYE,162
53257,52,53,Mayenne,200033298,CC des Coëvrons,171,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,24,59,139,Pays de la Loire,,139,Saulges,Saulges,Non,189,IPE T2 2022 (un IPE),189,0,0,0,1,MAYE,143
53260,52,53,Mayenne,200048551,CC du Pays de Craon,181,15,0,0,0,0,0,0,0,0,0,0,0,0,160,177,177,181,181,Pays de la Loire,,181,Simplé,Simplé,Non,202,IPE T2 2022 (un IPE),202,0,0,0,1,MAYE,181
53264,52,53,Mayenne,200033298,CC des Coëvrons,109,7,0,0,0,0,0,0,38,38,38,39,39,39,39,39,41,41,41,Pays de la Loire,,63,Thorigné-en-Charnie,Thorigné-en-Charnie,Non,116,INSEE 2018 (IPE moins complet),117,0,0,0,1,MAYE,84
72007,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,225,11,253,253,253,253,253,253,254,254,254,256,257,257,258,258,258,258,270,Pays de la Loire,,273,Ardenay-sur-Mérize,Ardenay-sur-Mérize,Non,276,IPE T2 2022 (un IPE),276,0,0,0,1,LETR,274
72013,52,72,Sarthe,200073112,CC Sud Sarthe,"1,253",32,0,0,0,0,0,0,0,0,22,311,331,341,976,978,"1,394","1,396","1,419",Pays de la Loire,,"1,420",Aubigné-Racan,Aubigné-Racan,Non,"1,456",IPE T2 2022 (un IPE),"1,456",0,0,0,1,LETR,"1,426"
72017,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,98,5,0,0,0,0,0,0,0,0,0,112,112,112,112,112,113,113,113,Pays de la Loire,,113,Auvers-sous-Montfaucon,Auvers-sous-Montfaucon,Non,115,IPE T2 2022 (un IPE),115,0,0,0,1,LETR,113
72018,52,72,Sarthe,200072676,CC Maine Saosnois,63,3,0,0,0,0,0,0,0,0,70,70,70,70,70,73,73,73,73,Pays de la Loire,,73,Avesnes-en-Saosnois,Avesnes-en-Saosnois,Non,74,IPE T2 2022 (un IPE),74,0,0,0,1,LETR,73
72024,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,"1,611",66,0,0,0,0,0,0,0,0,0,0,0,0,341,688,689,"1,397","1,905",Pays de la Loire,,"1,911",La Bazoge,La Bazoge,Non,"1,934",IPE T2 2022 (un IPE),"1,934",0,0,0,0,LETR,"1,913"
72035,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,"1,398",61,0,0,0,0,0,0,0,368,368,368,368,369,374,374,375,388,389,Pays de la Loire,,389,Bessé-sur-Braye,Bessé-sur-Braye,Non,"1,742",IPE T2 2022 (un IPE),"1,742",0,0,0,0,LETR,716
72043,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,206,206,Pays de la Loire,,206,Bourg-le-Roi,Bourg-le-Roi,Non,206,IPE T2 2022 (un IPE),206,0,0,0,1,LETR,206
72076,52,72,Sarthe,246100663,CU d'Alençon,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,101,101,Pays de la Loire,,101,Chenay,Chenay,Oui,101,IPE T2 2022 (un IPE),101,0,0,0,1,LETR,101
72083,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,191,8,0,0,0,0,0,0,0,0,193,196,196,196,196,196,197,199,202,Pays de la Loire,,206,Chevillé,Chevillé,Non,221,IPE T2 2022 (un IPE),221,0,0,0,1,LETR,207
72098,52,72,Sarthe,200073112,CC Sud Sarthe,304,9,0,0,0,0,0,0,0,0,320,320,320,320,320,326,326,329,332,Pays de la Loire,,331,Coulongé,Coulongé,Non,346,IPE T2 2022 (un IPE),346,0,0,0,1,LETR,331
72099,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,278,9,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,7,Pays de la Loire,,7,Courcebœufs,Courcebœufs,Non,318,IPE T2 2022 (un IPE),318,0,0,0,1,LETR,311
72103,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,439,15,0,0,0,0,0,18,18,19,103,103,103,103,104,112,112,126,134,Pays de la Loire,,138,Courdemanche,Courdemanche,Non,526,IPE T2 2022 (un IPE),526,0,0,0,1,LETR,517
72106,52,72,Sarthe,247200090,CC de Sablé-sur-Sarthe,351,7,0,0,0,0,0,0,0,0,0,0,0,0,0,397,397,398,398,Pays de la Loire,,400,Courtillers,Courtillers,Oui,402,IPE T2 2022 (un IPE),400,0,0,0,1,FRTE-LETR,400
72107,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,180,3,0,0,0,0,0,0,0,0,0,153,153,153,172,172,172,184,185,Pays de la Loire,,185,Crannes-en-Champagne,Crannes-en-Champagne,Non,209,IPE T2 2022 (un IPE),209,0,0,0,1,LETR,198
72109,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,286,12,17,17,17,17,17,17,17,17,17,17,17,17,21,21,21,21,21,Pays de la Loire,,23,Crissé,Crissé,Non,340,IPE T2 2022 (un IPE),340,0,0,0,1,LETR,333
72110,52,72,Sarthe,247200348,CC du Pays Fléchois,419,17,11,11,11,11,11,11,13,13,13,13,13,13,478,478,493,493,495,Pays de la Loire,,513,Crosmières,Crosmières,Non,518,IPE T2 2022 (un IPE),518,0,0,0,1,LETR,513
72121,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,205,5,0,0,0,0,0,0,0,0,0,209,209,209,209,210,210,211,211,Pays de la Loire,,214,Douillet,Douillet,Non,225,IPE T2 2022 (un IPE),225,0,0,0,1,LETR,215
72124,52,72,Sarthe,247200447,CC Orée de Bercé - Belinois,"2,385",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,2,Écommoy,Écommoy,Non,"3,013",IPE T2 2022 (un IPE),"3,013",0,0,0,0,LETR,"2,225"
72125,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,157,10,0,0,0,0,0,1,177,177,177,177,177,177,177,181,181,181,181,Pays de la Loire,,181,Écorpain,Écorpain,Non,193,IPE T2 2022 (un IPE),193,0,0,0,1,LETR,182
72134,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,340,10,6,6,6,6,6,6,6,6,305,305,305,320,321,340,344,350,350,Pays de la Loire,,353,Flée,Flée,Non,370,IPE T2 2022 (un IPE),370,0,0,0,1,LETR,358
72141,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,461,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,499,Pays de la Loire,,499,Gesnes-le-Gandelin,Gesnes-le-Gandelin,Non,515,IPE T2 2022 (un IPE),515,0,0,0,1,LETR,499
72149,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,313,19,0,0,0,1,0,307,308,308,308,308,308,308,311,311,317,333,333,Pays de la Loire,,334,Joué-en-Charnie,Joué-en-Charnie,Non,359,IPE T2 2022 (un IPE),359,0,0,0,1,LETR,334
72150,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,508,26,0,2,2,2,2,2,2,2,2,2,2,2,540,541,543,585,585,Pays de la Loire,,586,Joué-l'Abbé,Joué-l'Abbé,Non,590,IPE T2 2022 (un IPE),590,0,0,0,0,LETR,587
72152,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,239,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,246,Pays de la Loire,,246,Juillé,Juillé,Non,260,IPE T2 2022 (un IPE),260,0,0,0,1,LETR,246
72153,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,384,12,0,0,0,0,0,0,3,3,6,6,6,6,6,6,10,10,437,Pays de la Loire,,441,Jupilles,Jupilles,Non,447,IPE T2 2022 (un IPE),447,0,0,0,1,LETR,443
72158,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,479,14,0,0,0,0,0,0,0,0,11,11,24,24,24,24,24,24,24,Pays de la Loire,,24,Lavaré,Lavaré,Non,548,IPE T2 2022 (un IPE),548,0,0,0,1,LETR,24
72163,52,72,Sarthe,247200348,CC du Pays Fléchois,223,8,0,0,0,0,0,0,0,0,0,0,16,258,258,259,260,262,263,Pays de la Loire,,263,Ligron,Ligron,Non,264,IPE T2 2022 (un IPE),264,0,0,0,1,LETR,263
72172,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,688,37,0,0,0,694,692,693,717,717,717,717,717,718,719,718,720,719,768,Pays de la Loire,,795,Le Luart,Le Luart,Non,815,IPE T2 2022 (un IPE),815,0,0,0,1,LETR,802
72196,52,72,Sarthe,200072676,CC Maine Saosnois,368,14,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,417,Pays de la Loire,,419,Mézières-sur-Ponthouin,Mézières-sur-Ponthouin,Non,420,IPE T2 2022 (un IPE),420,0,0,0,1,LETR,419
72200,52,72,Sarthe,247200447,CC Orée de Bercé - Belinois,"1,547",64,0,0,0,0,0,0,0,0,0,112,112,112,112,114,115,"1,277","1,675",Pays de la Loire,,"1,695",Moncé-en-Belin,Moncé-en-Belin,Non,"1,730",IPE T2 2022 (un IPE),"1,719",0,0,0,0,FRTE-LETR,"1,700"
72201,52,72,Sarthe,200072676,CC Maine Saosnois,142,5,0,0,0,0,0,0,0,0,144,144,144,145,153,156,156,156,154,Pays de la Loire,,157,Moncé-en-Saosnois,Moncé-en-Saosnois,Non,166,IPE T2 2022 (un IPE),166,0,0,0,1,LETR,161
72219,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,384,22,0,0,0,0,0,0,0,0,0,0,0,0,431,440,441,441,443,Pays de la Loire,,450,Bernay-Neuvy-en-Champagne,Bernay-Neuvy-en-Champagne,Non,472,IPE T2 2022 (un IPE),472,0,0,0,1,LETR,451
72225,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,323,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,Pays de la Loire,,3,Oisseau-le-Petit,Oisseau-le-Petit,Non,396,IPE T2 2022 (un IPE),396,0,0,0,1,LETR,3
72229,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,247,8,2,223,223,223,223,225,225,225,225,225,225,225,237,237,238,238,246,Pays de la Loire,,246,Parennes,Parennes,Non,254,INSEE 2018 (IPE moins complet),255,0,0,0,1,LETR,246
72238,52,72,Sarthe,200072676,CC Maine Saosnois,40,2,0,0,44,45,45,45,45,45,45,45,45,45,46,46,46,46,47,Pays de la Loire,,47,Pizieux,Pizieux,Non,48,IPE T2 2022 (un IPE),48,0,0,0,1,LETR,47
72256,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,385,16,308,301,301,352,301,353,353,353,353,353,353,353,361,373,373,385,400,Pays de la Loire,,401,Rouez,Rouez,Non,479,IPE T2 2022 (un IPE),479,0,0,0,1,LETR,431
72262,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,"1,376",58,0,0,0,0,0,0,0,"1,198","1,200","1,204","1,204","1,204","1,064","1,065","1,214","1,101","1,437",Pays de la Loire,,"1,599",Loir en Vallée,Loir en Vallée,Non,"1,649",IPE T2 2022 (un IPE),"1,649",0,0,0,1,LETR,"1,609"
72269,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,"1,870",114,0,0,0,0,0,727,727,727,727,728,729,818,818,819,821,832,841,Pays de la Loire,,846,Saint-Calais,Saint-Calais,Non,"2,360",IPE T2 2022 (un IPE),"2,360",0,0,0,0,LETR,852
72274,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,107,5,0,0,0,0,0,104,104,105,105,107,107,108,108,113,113,115,115,Pays de la Loire,,116,Saint-Christophe-en-Champagne,Saint-Christophe-en-Champagne,Non,125,IPE T2 2022 (un IPE),125,0,0,0,1,LETR,116
72283,52,72,Sarthe,200073112,CC Sud Sarthe,223,11,165,165,165,165,165,165,165,165,165,169,169,169,186,186,186,188,187,Pays de la Loire,,187,Saint-Germain-d'Arcé,Saint-Germain-d'Arcé,Non,259,IPE T2 2022 (un IPE),259,0,0,0,1,LETR,227
72289,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,916,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,"1,069",Pays de la Loire,,"1,073",Sainte-Jamme-sur-Sarthe,Sainte-Jamme-sur-Sarthe,Non,"1,083",IPE T2 2022 (un IPE),"1,083",0,0,0,0,LETR,"1,080"
72295,52,72,Sarthe,200072676,CC Maine Saosnois,245,14,0,0,0,0,0,0,0,0,0,0,0,0,211,211,246,246,288,Pays de la Loire,,292,Saint-Longis,Saint-Longis,Non,308,IPE T2 2022 (un IPE),308,0,0,0,0,LETR,292
72299,52,72,Sarthe,247200421,CC du Sud Est du Pays Manceau,"1,067",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Mars-d'Outillé,Saint-Mars-d'Outillé,Non,"1,303",IPE T2 2022 (un IPE),"1,303",0,0,0,1,LETR,409
72322,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,187,4,0,0,0,0,0,0,0,0,0,176,176,176,176,176,176,177,189,Pays de la Loire,,191,Saint-Ulphace,Saint-Ulphace,Non,205,IPE T2 2022 (un IPE),205,0,0,0,1,LETR,191
72332,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,335,12,0,0,0,0,0,0,0,0,0,10,10,10,369,369,368,368,368,Pays de la Loire,,368,Ségrie,Ségrie,Non,382,IPE T2 2022 (un IPE),382,0,0,0,1,LETR,369
72334,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,"1,335",111,0,0,0,0,0,0,0,0,0,0,0,0,822,"1,139","1,218","1,231","1,271",Pays de la Loire,,"1,297",Sillé-le-Guillaume,Sillé-le-Guillaume,Non,"1,708",IPE T2 2022 (un IPE),"1,708",0,0,0,0,LETR,"1,344"
72337,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,524,21,0,0,0,0,0,61,61,61,61,61,61,61,565,566,566,593,593,Pays de la Loire,,593,Sougé-le-Ganelon,Sougé-le-Ganelon,Non,621,IPE T2 2022 (un IPE),621,0,0,0,1,LETR,593
72339,52,72,Sarthe,247200629,CC du Val de Sarthe,301,7,0,0,0,295,0,295,295,295,295,295,295,295,311,312,312,311,307,Pays de la Loire,,316,Souligné-Flacé,Souligné-Flacé,Non,342,IPE T2 2022 (un IPE),342,0,0,0,1,LETR,328
72346,52,72,Sarthe,247200629,CC du Val de Sarthe,"2,297",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,454,La Suze-sur-Sarthe,La Suze-sur-Sarthe,Non,"2,813",IPE T2 2022 (un IPE),"2,813",0,0,0,0,LETR,454
72380,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,450,23,0,0,0,0,0,0,0,0,4,4,4,4,383,383,402,429,472,Pays de la Loire,,472,Vivoin,Vivoin,Non,522,IPE T2 2022 (un IPE),522,0,0,0,1,LETR,473
72381,52,72,Sarthe,247200629,CC du Val de Sarthe,542,29,0,0,0,583,0,583,583,589,590,591,591,591,591,592,592,594,598,Pays de la Loire,,600,Voivres-lès-le-Mans,Voivres-lès-le-Mans,Non,622,IPE T2 2022 (un IPE),621,0,0,0,1,FRTE-LETR,600
85006,52,85,Vendée,200072882,CC de Vie et Boulogne,"1,347",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Apremont,Apremont,Non,649,INSEE 2018 (IPE moins complet),"1,388",0,0,0,1,VENU,207
85025,52,85,Vendée,200070233,"CC Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière",991,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Boissière-de-Montaigu,La Boissière-de-Montaigu,Non,63,INSEE 2018 (IPE moins complet),"1,045",0,0,0,1,VENU,1
85040,52,85,Vendée,200073260,CC Sud Vendée Littoral,635,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Caillère-Saint-Hilaire,La Caillère-Saint-Hilaire,Non,6,INSEE 2018 (IPE moins complet),661,0,0,0,1,VENU,0
85045,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,688,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,600,La Chaize-Giraud,La Chaize-Giraud,Non,758,IPE T2 2022 (un IPE),758,0,0,0,1,VENU,686
85051,52,85,Vendée,248500340,CC Pays de Chantonnay,"4,266",295,0,0,0,0,0,0,0,0,0,714,944,"2,206","2,506","2,711","3,007","3,196","3,248",Pays de la Loire,,"3,362",Chantonnay,Chantonnay,Non,"4,350",INSEE 2018 (IPE moins complet),"4,562",0,0,0,0,VENU,"3,655"
85056,52,85,Vendée,200073260,CC Sud Vendée Littoral,245,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Chapelle-Thémer,La Chapelle-Thémer,Non,278,IPE T2 2022 (un IPE),278,0,0,0,1,VENU,0
85059,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,"1,381",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,Pays de la Loire,,370,La Châtaigneraie,La Châtaigneraie,Non,"1,844",IPE T2 2022 (un IPE),"1,844",0,0,0,0,VENU,541
85061,52,85,Vendée,200073260,CC Sud Vendée Littoral,676,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Château-Guibert,Château-Guibert,Non,871,IPE T2 2022 (un IPE),851,0,0,0,1,FRTE-VENU,179
85070,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,"1,741",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,Pays de la Loire,,"1,156",Coëx,Coëx,Non,"2,229",IPE T2 2022 (un IPE),"2,229",0,0,0,0,VENU,"1,468"
85073,52,85,Vendée,200073260,CC Sud Vendée Littoral,434,22,0,0,0,0,0,0,0,0,0,0,0,0,11,50,51,137,151,Pays de la Loire,,254,Corpe,Corpe,Non,518,IPE T2 2022 (un IPE),518,0,0,0,1,VENU,255
85111,52,85,Vendée,200073260,CC Sud Vendée Littoral,843,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,Pays de la Loire,,327,L'Île-d'Elle,L'Île-d'Elle,Non,950,IPE T2 2022 (un IPE),950,0,0,0,1,VENU,451
85121,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,548,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Le Langon,Le Langon,Non,0,INSEE 2018 (IPE moins complet),569,0,0,0,1,,0
85134,52,85,Vendée,248500662,CC du Pays de Mortagne,145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Mallièvre,Mallièvre,Non,0,INSEE 2018 (IPE moins complet),151,0,0,0,1,,0
85135,52,85,Vendée,200073260,CC Sud Vendée Littoral,"1,455",82,1,1,107,135,107,732,732,844,921,921,"1,055","1,055","1,140","1,185","1,196","1,196","1,198",Pays de la Loire,,"1,208",Mareuil-sur-Lay-Dissais,Mareuil-sur-Lay-Dissais,Non,"1,726",IPE T2 2022 (un IPE),"1,714",0,0,1,0,FRTE-VENU,"1,216"
85137,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,283,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,279,Pays de la Loire,,280,Marsais-Sainte-Radégonde,Marsais-Sainte-Radégonde,Non,322,IPE T2 2022 (un IPE),322,0,0,0,1,VENU,309
85144,52,85,Vendée,248500621,CC du Pays des Herbiers,616,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Mesnard-la-Barotière,Mesnard-la-Barotière,Non,2,INSEE 2018 (IPE moins complet),638,0,0,0,1,VENU,0
85148,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,146,Montreuil,Montreuil,Non,447,IPE T2 2022 (un IPE),447,0,0,0,1,VENU,150
85149,52,85,Vendée,200073260,CC Sud Vendée Littoral,195,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Moreilles,Moreilles,Non,240,IPE T2 2022 (un IPE),240,0,0,0,1,VENU,0
85154,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,931,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,Pays de la Loire,,368,Mouilleron-Saint-Germain,Mouilleron-Saint-Germain,Non,660,INSEE 2018 (IPE moins complet),975,0,0,0,1,VENU,487
85159,52,85,Vendée,200073260,CC Sud Vendée Littoral,"1,144",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Nalliers,Nalliers,Non,929,INSEE 2018 (IPE moins complet),"1,198",0,0,0,1,VENU,137
85169,52,85,Vendée,200072882,CC de Vie et Boulogne,515,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Palluau,Palluau,Non,636,IPE T2 2022 (un IPE),636,0,0,0,1,VENU,154
85177,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,734,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,161,Pays de la Loire,,626,Les Velluire-sur-Vendée,Les Velluire-sur-Vendée,Non,841,IPE T2 2022 (un IPE),841,0,0,0,1,VENU,717
85185,52,85,Vendée,200073260,CC Sud Vendée Littoral,317,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pays de la Loire,,0,Puyravault,Puyravault,Non,434,IPE T2 2022 (un IPE),434,0,0,0,1,VENU,3
85214,52,85,Vendée,200071165,CA Les Sables d'Olonne Agglomération,"1,042",47,0,0,0,0,0,0,0,0,0,598,796,821,966,968,969,989,"1,123",Pays de la Loire,,"1,192",Sainte-Foy,Sainte-Foy,Oui,"1,519",IPE T2 2022 (un IPE),"1,519",0,0,0,1,FRTE,"1,192"
85229,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,391,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Hilaire-de-Voust,Saint-Hilaire-de-Voust,Non,0,INSEE 2018 (IPE moins complet),410,0,0,0,1,,0
85244,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,357,16,0,0,0,0,0,25,42,42,42,42,42,42,42,42,42,43,43,Pays de la Loire,,43,Saint-Martin-de-Fraigneau,Saint-Martin-de-Fraigneau,Non,43,INSEE 2018 (IPE moins complet),374,0,0,0,1,VENU,43
85252,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,280,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Maurice-le-Girard,Saint-Maurice-le-Girard,Non,11,INSEE 2018 (IPE moins complet),293,0,0,0,1,VENU,0
85260,52,85,Vendée,200072882,CC de Vie et Boulogne,368,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Paul-Mont-Penit,Saint-Paul-Mont-Penit,Non,189,INSEE 2018 (IPE moins complet),379,0,0,0,1,VENU,0
85268,52,85,Vendée,200023778,CC du Pays de Saint-Gilles-Croix-de-Vie,793,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Révérend,Saint-Révérend,Non,971,IPE T2 2022 (un IPE),971,0,0,0,1,VENU,2
85288,52,85,Vendée,200071900,CC Vendée Grand Littoral,"6,751",234,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,395,Pays de la Loire,,599,Talmont-Saint-Hilaire,Talmont-Saint-Hilaire,Non,"4,285",INSEE 2018 (IPE moins complet),"6,985",0,0,0,0,FRTE-VENU,"1,565"
85292,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,401,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Thouarsais-Bouildroux,Thouarsais-Bouildroux,Non,30,INSEE 2018 (IPE moins complet),417,0,0,0,1,VENU,0
44032,52,44,Loire-Atlantique,200067866,CC Sèvre et Loire,"1,332",66,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Pays de la Loire,,1,La Chapelle-Heulin,La Chapelle-Heulin,Non,527,INSEE 2018 (IPE moins complet),"1,399",0,0,0,1,FI44-LOAN,515
44046,52,44,Loire-Atlantique,244400586,CC du Sud-Estuaire,"1,093",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Corsept,Corsept,Non,0,INSEE 2018 (IPE moins complet),"1,125",0,0,0,1,,0
44048,52,44,Loire-Atlantique,244400552,CC du Pays d'Ancenis,"1,066",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Couffé,Couffé,Non,1,INSEE 2018 (IPE moins complet),"1,107",0,0,0,1,LOAN,0
44072,52,44,Loire-Atlantique,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),"3,214",174,0,0,548,620,566,649,700,733,746,775,828,888,916,"1,023","1,151","1,280","1,642",Pays de la Loire,,"1,797",Herbignac,Herbignac,Oui,"3,971",IPE T2 2022 (un IPE),"3,952",0,,0,0,FRTE-THDB,"1,848"
44079,52,44,Loire-Atlantique,200067866,CC Sèvre et Loire,"1,257",67,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,Pays de la Loire,,1,Le Landreau,Le Landreau,Non,1,INSEE 2018 (IPE moins complet),"1,325",0,0,0,1,LOAN,1
44081,52,44,Loire-Atlantique,200071546,CC Sud Retz Atlantique,"2,146",128,0,0,0,0,0,0,0,0,0,0,0,42,732,834,"1,174","1,606","1,702",Pays de la Loire,,"1,980",Legé,Legé,Non,"3,304",IPE T2 2022 (un IPE),"3,124",0,0,0,0,FI44-LOAN,"2,180"
44091,52,44,Loire-Atlantique,200072726,CC Châteaubriant-Derval,739,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,Pays de la Loire,,849,Marsac-sur-Don,Marsac-sur-Don,Non,849,IPE T2 2022 (un IPE),849,0,0,0,1,FI44,849
